file_path,type,filename,parsed_date,year,month,epsg,min_x,min_y,max_x,max_y,width,height,resolution_x,resolution_y
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230407.tif,Dynamic,GPP230407.tif,2023-04-07T00:00:00,2023.0,4.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230415.tif,Dynamic,GPP230415.tif,2023-04-15T00:00:00,2023.0,4.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230423.tif,Dynamic,GPP230423.tif,2023-04-23T00:00:00,2023.0,4.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230501.tif,Dynamic,GPP230501.tif,2023-05-01T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230509.tif,Dynamic,GPP230509.tif,2023-05-09T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230517.tif,Dynamic,GPP230517.tif,2023-05-17T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230525.tif,Dynamic,GPP230525.tif,2023-05-25T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230602.tif,Dynamic,GPP230602.tif,2023-06-02T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230610.tif,Dynamic,GPP230610.tif,2023-06-10T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230618.tif,Dynamic,GPP230618.tif,2023-06-18T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230626.tif,Dynamic,GPP230626.tif,2023-06-26T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230704.tif,Dynamic,GPP230704.tif,2023-07-04T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230712.tif,Dynamic,GPP230712.tif,2023-07-12T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230720.tif,Dynamic,GPP230720.tif,2023-07-20T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230728.tif,Dynamic,GPP230728.tif,2023-07-28T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230805.tif,Dynamic,GPP230805.tif,2023-08-05T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230813.tif,Dynamic,GPP230813.tif,2023-08-13T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230821.tif,Dynamic,GPP230821.tif,2023-08-21T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230829.tif,Dynamic,GPP230829.tif,2023-08-29T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230906.tif,Dynamic,GPP230906.tif,2023-09-06T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230914.tif,Dynamic,GPP230914.tif,2023-09-14T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230922.tif,Dynamic,GPP230922.tif,2023-09-22T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP230930.tif,Dynamic,GPP230930.tif,2023-09-30T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231008.tif,Dynamic,GPP231008.tif,2023-10-08T00:00:00,2023.0,10.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231016.tif,Dynamic,GPP231016.tif,2023-10-16T00:00:00,2023.0,10.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231024.tif,Dynamic,GPP231024.tif,2023-10-24T00:00:00,2023.0,10.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231101.tif,Dynamic,GPP231101.tif,2023-11-01T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231109.tif,Dynamic,GPP231109.tif,2023-11-09T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231117.tif,Dynamic,GPP231117.tif,2023-11-17T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231125.tif,Dynamic,GPP231125.tif,2023-11-25T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231203.tif,Dynamic,GPP231203.tif,2023-12-03T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231211.tif,Dynamic,GPP231211.tif,2023-12-11T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231219.tif,Dynamic,GPP231219.tif,2023-12-19T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\GPP231227.tif,Dynamic,GPP231227.tif,2023-12-27T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09889906047908,49.44327323793846,5402,3491,0.004491576420597608,0.004491576420597608
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230101.tif,Dynamic,NDVI230101.tif,2023-01-01T00:00:00,2023.0,1.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230117.tif,Dynamic,NDVI230117.tif,2023-01-17T00:00:00,2023.0,1.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230202.tif,Dynamic,NDVI230202.tif,2023-02-02T00:00:00,2023.0,2.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230218.tif,Dynamic,NDVI230218.tif,2023-02-18T00:00:00,2023.0,2.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230306.tif,Dynamic,NDVI230306.tif,2023-03-06T00:00:00,2023.0,3.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230322.tif,Dynamic,NDVI230322.tif,2023-03-22T00:00:00,2023.0,3.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230407.tif,Dynamic,NDVI230407.tif,2023-04-07T00:00:00,2023.0,4.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230423.tif,Dynamic,NDVI230423.tif,2023-04-23T00:00:00,2023.0,4.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230509.tif,Dynamic,NDVI230509.tif,2023-05-09T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230525.tif,Dynamic,NDVI230525.tif,2023-05-25T00:00:00,2023.0,5.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230610.tif,Dynamic,NDVI230610.tif,2023-06-10T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230626.tif,Dynamic,NDVI230626.tif,2023-06-26T00:00:00,2023.0,6.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230712.tif,Dynamic,NDVI230712.tif,2023-07-12T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230728.tif,Dynamic,NDVI230728.tif,2023-07-28T00:00:00,2023.0,7.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230813.tif,Dynamic,NDVI230813.tif,2023-08-13T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230829.tif,Dynamic,NDVI230829.tif,2023-08-29T00:00:00,2023.0,8.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230914.tif,Dynamic,NDVI230914.tif,2023-09-14T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI230930.tif,Dynamic,NDVI230930.tif,2023-09-30T00:00:00,2023.0,9.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI231016.tif,Dynamic,NDVI231016.tif,2023-10-16T00:00:00,2023.0,10.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI231101.tif,Dynamic,NDVI231101.tif,2023-11-01T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI231117.tif,Dynamic,NDVI231117.tif,2023-11-17T00:00:00,2023.0,11.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI231203.tif,Dynamic,NDVI231203.tif,2023-12-03T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\NDVI231219.tif,Dynamic,NDVI231219.tif,2023-12-19T00:00:00,2023.0,12.0,4326,72.83540323641081,33.76317995363222,97.09665327226878,49.44327323793846,10803,6982,0.002245788210298804,0.002245788210298804
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2001.tif,Dynamic,PR2001.tif,2020-01-01T00:00:00,2020.0,1.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2002.tif,Dynamic,PR2002.tif,2020-02-01T00:00:00,2020.0,2.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2003.tif,Dynamic,PR2003.tif,2020-03-01T00:00:00,2020.0,3.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2004.tif,Dynamic,PR2004.tif,2020-04-01T00:00:00,2020.0,4.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2005.tif,Dynamic,PR2005.tif,2020-05-01T00:00:00,2020.0,5.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2006.tif,Dynamic,PR2006.tif,2020-06-01T00:00:00,2020.0,6.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2007.tif,Dynamic,PR2007.tif,2020-07-01T00:00:00,2020.0,7.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2008.tif,Dynamic,PR2008.tif,2020-08-01T00:00:00,2020.0,8.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2009.tif,Dynamic,PR2009.tif,2020-09-01T00:00:00,2020.0,9.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2010.tif,Dynamic,PR2010.tif,2020-10-01T00:00:00,2020.0,10.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2011.tif,Dynamic,PR2011.tif,2020-11-01T00:00:00,2020.0,11.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2012.tif,Dynamic,PR2012.tif,2020-12-01T00:00:00,2020.0,12.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2020.tif,Dynamic,PR2020.tif,N/A,2020.0,,4326,72.80396220146662,33.75419680079102,97.09889906047907,49.47920584930324,601,389,0.040424187785378464,0.040424187785378464
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2021.tif,Dynamic,PR2021.tif,N/A,2021.0,,4326,72.80396220146662,33.75419680079102,97.09889906047907,49.47920584930324,601,389,0.040424187785378464,0.040424187785378464
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2101.tif,Dynamic,PR2101.tif,2021-01-01T00:00:00,2021.0,1.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2102.tif,Dynamic,PR2102.tif,2021-02-01T00:00:00,2021.0,2.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2103.tif,Dynamic,PR2103.tif,2021-03-01T00:00:00,2021.0,3.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2104.tif,Dynamic,PR2104.tif,2021-04-01T00:00:00,2021.0,4.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2105.tif,Dynamic,PR2105.tif,2021-05-01T00:00:00,2021.0,5.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2106.tif,Dynamic,PR2106.tif,2021-06-01T00:00:00,2021.0,6.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2107.tif,Dynamic,PR2107.tif,2021-07-01T00:00:00,2021.0,7.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2108.tif,Dynamic,PR2108.tif,2021-08-01T00:00:00,2021.0,8.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2109.tif,Dynamic,PR2109.tif,2021-09-01T00:00:00,2021.0,9.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2110.tif,Dynamic,PR2110.tif,2021-10-01T00:00:00,2021.0,10.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2111.tif,Dynamic,PR2111.tif,2021-11-01T00:00:00,2021.0,11.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\dynamic\PR2112.tif,Dynamic,PR2112.tif,2021-12-01T00:00:00,2021.0,12.0,4326,72.81287040975695,33.729530602753165,97.10780726876942,49.45453965126539,601,389,0.04042418778537847,0.04042418778537847
E:\UserFiles\dingboyang\Classfication\data\raster\static\DSM100.tif,Static,DSM100.tif,N/A,,,4326,72.83719986697905,33.76317995363222,97.09620411462673,49.442374922654345,27005,17454,0.0008983152841195215,0.0008983152841195215
E:\UserFiles\dingboyang\Classfication\data\raster\static\DSM100aspect.tif,Static,DSM100aspect.tif,N/A,,,4326,72.83719986697905,33.76317995363222,97.09620411462673,49.442374922654345,27005,17454,0.0008983152841195215,0.0008983152841195215
E:\UserFiles\dingboyang\Classfication\data\raster\static\DSM100slope.tif,Static,DSM100slope.tif,N/A,,,4326,72.83719986697905,33.76317995363222,97.09620411462673,49.442374922654345,27005,17454,0.0008983152841195215,0.0008983152841195215
